2.630240153	1.980606768
2.997327443	2.482244884
1.985938253	1.358935223
2.283336581	1.596646895
2.799441305	2.187398422
3.933659531	3.366091023
4.239705693	3.596421808
4.563555767	3.86790517
2.350521981	1.746636556
2.164160593	1.50324403
2.030278209	1.415625956
1.049744372	0.580408199
4.421455799	3.980986056
2.087879922	1.466296869
4.050107402	3.244258223
1.539414616	1.337973975
2.940213848	2.31387493
4.08953853	3.499631005
4.577591574	3.976768293
2.796759373	1.958750923
1.207973229	0.495480049
2.158537712	1.703508299
1.749173547	1.280111632
3.68951987	3.047955709
1.923849826	1.243972265
1.226006823	0.497563918
3.844590702	3.299983846
2.815483841	2.126897393
3.689868343	3.051581217
3.126312401	2.667120996
3.29886674	2.61893942
4.591889125	3.851920242
3.269870945	2.617240189
3.614190574	3.037285051
2.350639076	1.848780346
4.250238064	3.851435578
3.365381084	2.609725106
2.383697121	1.819940243
3.986949161	3.298085971
2.632281219	2.22261828
2.405459092	1.624894723
2.008535305	1.621635791
2.616314658	2.005015338
1.422414844	0.910361762
4.450491652	3.904363808
2.902383896	2.22801131
2.330798908	2.035840218
2.848173659	2.224573337
1.07666782	0.24329338
2.170396065	1.44251234
